# This file is generated by MACS version 1.4.0rc2 20110214
# ARGUMENTS LIST:
# name = LoVo_GATA1
# format = BAM
# ChIP-seq file = /wrk2/martin/batch2/aligned/merged//LoVo_GATA1_Rabbit.bam
# control file = /wrk2/martin/batch1/aligned/merged/LoVo_IgG_Rabbit.bam
# effective genome size = 2.75e+09
# band width = 300
# model fold = 2,6
# pvalue cutoff = 1.00e-05
# Small dataset will be scaled towards larger dataset.
# Range for calculating regional lambda is: 1000 bps and 10000 bps

# tag size is determined as 33 bps
# total tags in treatment: 10644150
# tags after filtering in treatment: 10119352
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.05
# total tags in control: 25659069
# tags after filtering in control: 22736096
# maximum duplicate tags at the same position in control = 1
# Redundant rate in control: 0.11
# d = 258
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
15	70552150	70554023	1874	1186	49	173.26	3.20	2.98	1.44
15	70845704	70846843	1140	492	17	54.12	2.58	2.39	2.39
15	70862275	70864391	2117	909	48	251.29	3.31	3.34	1.44
15	71189258	71190600	1343	672	27	59.49	2.36	1.95	1.93
15	71308617	71309358	742	292	12	54.69	2.39	2.36	2.35
15	71711068	71711936	869	487	21	71.15	2.02	1.57	1.48
15	71730017	71730725	709	461	12	57.05	2.64	2.08	2.08
15	71734030	71734851	822	326	19	120.26	3.60	1.97	1.44
15	71957071	71958352	1282	640	27	162.77	3.88	2.63	1.44
15	72636462	72637328	867	617	14	73.06	2.93	1.56	1.48
15	72639621	72640399	779	551	13	71.33	2.56	1.58	1.48
15	72696047	72696976	930	674	15	67.37	2.39	1.60	1.59
15	72740032	72741584	1553	755	37	235.02	4.43	3.25	1.44
15	72770816	72771609	794	249	27	252.77	6.27	3.37	1.44
15	72774994	72776102	1109	401	27	87.50	2.70	1.64	1.44
15	73102287	73103600	1314	582	33	104.50	2.26	1.70	1.44
15	73529136	73530242	1107	699	23	73.42	2.13	1.55	1.48
15	74414979	74416380	1402	205	27	132.01	2.49	2.04	1.44
15	74689751	74690905	1155	571	19	85.33	2.68	1.62	1.44
15	74726872	74727921	1050	577	20	106.68	2.37	1.78	1.44
15	74795385	74796387	1003	451	17	54.41	2.28	2.38	2.38
15	75282536	75283672	1137	596	17	61.33	2.49	1.75	1.74
15	75463484	75464596	1113	697	24	56.40	2.42	2.14	2.13
15	75499698	75500853	1156	489	28	103.69	2.77	1.68	1.44
15	76378189	76379519	1331	754	38	220.17	4.74	3.17	1.44
15	76563307	76563988	682	428	11	50.07	2.33	3.16	3.16
15	76970368	76971434	1067	599	17	54.28	2.42	2.39	2.39
15	77340900	77342044	1145	570	20	103.45	4.10	1.68	1.44
15	77389668	77390429	762	280	14	69.88	2.21	1.52	1.48
15	77581265	77582140	876	364	13	65.35	3.03	1.67	1.67
15	77970221	77971046	826	526	15	63.11	2.03	1.72	1.71
15	78139538	78141163	1626	341	27	129.68	2.70	2.07	1.44
15	78151425	78152388	964	439	22	112.44	2.60	1.91	1.44
15	78184894	78186028	1135	636	17	61.51	2.77	1.71	1.71
15	78462523	78463260	738	484	12	55.11	2.98	2.26	2.26
15	78579658	78580939	1282	658	27	135.74	3.88	2.15	1.44
15	79572440	79573194	755	427	14	90.23	3.71	1.65	1.44
15	80319553	80320345	793	350	12	70.58	3.10	1.55	1.48
15	81174382	81175129	748	494	11	50.82	2.58	3.02	3.02
15	81274882	81275719	838	338	18	89.61	2.91	1.62	1.44
15	81305693	81306370	678	171	11	64.70	2.47	1.69	1.69
15	81370904	81371912	1009	548	17	112.89	3.84	1.86	1.44
15	81469974	81471135	1162	665	23	67.09	2.13	1.61	1.60
15	81495555	81496998	1444	944	23	108.47	2.58	1.77	1.44
15	82246295	82247086	792	536	15	62.85	2.18	1.75	1.71
15	82249112	82249858	747	246	12	64.64	2.72	1.71	1.70
15	82591033	82591651	619	298	11	65.01	2.26	1.69	1.68
15	82892829	82893723	895	574	13	66.00	2.43	1.61	1.61
15	82945345	82946375	1031	493	22	75.02	2.13	1.48	1.48
15	82979819	82980619	801	256	16	76.80	2.31	1.47	1.44
15	83058544	83059168	625	253	11	52.66	2.49	2.65	2.64
15	83802840	83803587	748	454	11	50.23	2.24	3.12	3.12
15	83851002	83852113	1112	580	27	161.32	4.11	2.60	1.44
15	84964434	84965791	1358	440	31	87.71	2.19	1.65	1.44
15	84992668	84993360	693	436	12	58.26	2.62	1.97	1.96
15	85743321	85744306	986	413	15	84.04	3.35	1.60	1.44
15	86457527	86458566	1040	571	18	99.54	3.91	1.66	1.44
15	86965336	86966171	836	474	14	69.59	2.42	1.50	1.48
15	87185149	87185980	832	483	34	433.16	9.96	2.53	1.44
15	87194058	87194767	710	222	11	64.73	2.58	1.70	1.69
15	87432077	87433020	944	471	27	130.20	3.32	2.09	1.44
15	87675935	87676730	796	435	14	54.37	2.44	2.38	2.38
15	87918965	87920141	1177	599	26	129.40	3.39	2.06	1.44
15	87925443	87926253	811	443	14	72.48	2.42	1.54	1.48
15	87955422	87956206	785	484	12	54.62	2.21	2.36	2.35
15	88129481	88131038	1558	881	35	79.32	2.02	1.50	1.44
15	88344870	88345716	847	591	19	140.13	4.27	2.29	1.44
15	88468355	88469432	1078	647	27	99.21	2.64	1.64	1.44
15	88608448	88611288	2841	2202	49	91.55	2.02	1.66	1.44
15	88767469	88768609	1141	630	17	72.14	2.46	1.53	1.48
15	89247581	89248343	763	506	14	52.26	2.05	2.75	2.75
15	89338594	89339785	1192	475	23	94.18	2.42	1.67	1.44
15	89366344	89367671	1328	619	33	74.80	2.63	1.51	1.48
15	89882532	89883572	1041	584	20	74.00	2.74	1.54	1.48
15	90253214	90254203	990	430	18	87.33	3.09	1.63	1.44
15	90522639	90523844	1206	628	23	92.48	2.42	1.65	1.44
15	91153725	91154470	746	252	14	54.20	2.05	2.39	2.39
15	91199843	91200960	1118	539	22	78.22	2.37	1.52	1.44
15	91225599	91226926	1328	654	31	91.58	2.02	1.66	1.44
15	91235669	91237285	1617	974	38	156.17	4.08	2.42	1.44
15	91240839	91242222	1384	464	26	77.75	2.28	1.50	1.44
15	92582048	92583094	1047	437	19	58.94	2.15	1.94	1.93
15	93188385	93189013	629	236	13	65.44	2.42	1.68	1.67
15	93369702	93370811	1110	647	21	78.44	3.42	1.53	1.44
15	93452780	93453712	933	254	15	90.93	4.14	1.63	1.44
15	93827392	93828127	736	421	12	70.38	2.51	1.54	1.48
15	93900638	93902687	2050	827	55	230.79	2.77	3.16	1.44
15	94682318	94685212	2895	476	52	157.65	2.05	2.47	1.44
15	94829889	94830580	692	460	11	57.13	2.61	2.09	2.08
15	95037295	95039129	1835	576	44	115.88	2.05	1.97	1.44
15	95958371	95959246	876	422	13	61.62	2.91	1.72	1.71
15	96253745	96254494	750	530	12	60.16	2.58	1.84	1.83
15	96304351	96305171	821	345	21	135.67	3.78	2.14	1.44
15	96344364	96345530	1167	485	29	52.62	2.00	2.65	2.64
15	96369360	96370566	1207	594	24	69.33	2.52	1.49	1.48
15	96855852	96856518	667	215	11	96.75	4.08	1.67	1.44
15	97019411	97020678	1268	622	40	335.81	6.97	2.24	1.44
15	97096678	97097737	1060	679	19	63.85	2.05	1.73	1.71
15	97107096	97107748	653	410	11	55.45	2.40	2.22	2.22
15	97521532	97522668	1137	492	15	50.22	3.03	3.12	3.12
15	97898056	97899037	982	533	16	75.24	2.48	1.49	1.48
15	98025276	98026007	732	203	12	55.75	2.09	2.20	2.20
15	98037050	98037829	780	525	12	57.04	2.26	2.08	2.08
15	98061283	98062356	1074	419	23	92.21	2.15	1.68	1.44
15	98979200	98979913	714	494	12	51.95	2.21	2.80	2.78
15	99162975	99163735	761	235	12	52.74	2.09	2.65	2.64
15	99261395	99262077	683	448	11	51.60	2.39	2.83	2.82
15	99573372	99574303	932	427	16	77.44	3.00	1.49	1.44
15	99711787	99712506	720	226	11	63.64	2.95	1.72	1.71
15	99870255	99870949	695	428	11	54.36	2.21	2.38	2.38
16	317104	318059	956	678	24	110.82	2.65	1.86	1.44
16	1429601	1430074	474	237	12	244.74	12.24	3.52	1.44
16	1651739	1652420	682	292	17	208.27	7.75	2.93	1.44
16	1772468	1773091	624	303	13	160.39	6.05	2.56	1.44
16	1954402	1955350	949	497	14	50.23	2.49	3.12	3.12
16	1961493	1962612	1120	549	40	423.84	9.37	2.48	1.44
16	2204834	2205519	686	205	11	120.14	5.44	1.97	1.44
16	2257592	2258489	898	542	16	121.69	5.11	2.02	1.44
16	3124419	3125115	697	448	14	78.48	3.60	1.54	1.44
16	3140468	3141236	769	527	14	97.79	3.32	1.70	1.44
16	3253460	3254431	972	461	14	97.88	4.67	1.71	1.44
16	3448837	3449567	731	279	12	55.85	2.09	2.19	2.18
16	3600284	3601034	751	241	11	56.90	2.11	2.09	2.09
16	3627435	3628199	765	513	11	71.02	3.45	1.57	1.48
16	3762255	3763044	790	256	17	182.99	7.55	3.15	1.44
16	3861257	3862112	856	401	13	68.19	2.72	1.50	1.50
16	4758689	4759477	789	477	17	79.86	2.28	1.48	1.44
16	4769846	4770847	1002	595	38	659.69	19.38	0.00	0.00
16	9101319	9102150	832	577	15	102.43	2.98	1.70	1.44
16	10993501	10994255	755	511	11	77.69	2.77	1.50	1.44
16	11749733	11750479	747	336	14	71.77	2.77	1.51	1.48
16	11758854	11759827	974	463	16	57.74	2.33	2.02	2.01
16	11917285	11918557	1273	916	26	126.96	2.58	2.09	1.44
16	12230222	12232141	1920	1221	67	646.26	9.53	0.00	0.00
16	13905237	13905944	708	495	13	124.74	5.47	2.11	1.44
16	14071740	14072403	664	460	11	53.65	2.09	2.45	2.45
16	14075461	14076203	743	489	12	79.71	3.23	1.51	1.44
16	14098068	14099897	1830	485	48	283.13	3.15	3.30	1.44
16	14252710	14253512	803	251	16	162.13	6.29	2.61	1.44
16	15053165	15054282	1118	487	30	298.79	6.59	2.37	1.44
16	15595474	15596141	668	423	12	69.67	2.58	1.50	1.48
16	15613980	15614707	728	479	11	67.38	3.13	1.60	1.59
16	15642482	15643476	995	254	17	75.62	2.49	1.48	1.48
16	15756033	15757019	987	501	17	166.93	5.62	2.76	1.44
16	15774449	15775432	984	538	20	172.06	5.60	2.94	1.44
16	15776293	15777014	722	401	11	94.56	3.77	1.63	1.44
16	15793451	15794625	1175	528	28	272.82	9.47	3.05	1.44
16	16014936	16015623	688	403	12	131.36	5.81	2.03	1.44
16	16021330	16022276	947	536	12	64.58	4.31	1.71	1.70
16	16028572	16029296	725	245	11	53.08	2.91	2.58	2.58
16	17110810	17111366	557	234	11	73.40	3.23	1.55	1.48
16	17117907	17119040	1134	582	20	189.56	6.09	3.01	1.44
16	17261509	17262595	1087	417	21	205.84	6.63	3.31	1.44
16	17271528	17272627	1100	558	19	82.21	3.05	1.58	1.44
16	17276765	17277827	1063	330	19	51.65	2.04	2.79	2.79
16	17290026	17291146	1121	567	17	114.16	3.45	1.91	1.44
16	17328240	17329482	1243	630	19	132.24	6.38	2.05	1.44
16	17420283	17421028	746	508	11	94.16	4.98	1.67	1.44
16	17427219	17428502	1284	790	87	1539.74	22.87	0.00	0.00
16	17431916	17433282	1367	643	31	241.05	7.05	3.41	1.44
16	18986066	18987185	1120	485	23	71.87	2.52	1.51	1.48
16	19088617	19089447	831	578	14	132.30	6.55	2.05	1.44
16	19200615	19201668	1054	540	14	101.45	5.24	1.67	1.44
16	20300872	20301817	946	311	17	122.42	3.88	2.04	1.44
16	21094218	21095016	799	233	13	120.37	4.31	1.97	1.44
16	21141380	21142199	820	435	12	60.16	3.53	1.84	1.83
16	21151746	21153007	1262	696	22	86.48	2.07	1.63	1.44
16	21945170	21945943	774	401	14	75.49	2.39	1.50	1.48
16	21949971	21950743	773	250	11	54.76	2.47	2.36	2.35
16	22204886	22205986	1101	545	19	141.45	5.17	2.34	1.44
16	22287944	22288864	921	578	17	63.04	2.51	1.71	1.71
16	22548317	22549197	881	433	14	50.12	2.57	3.14	3.14
16	22578693	22579595	903	414	19	63.60	3.10	1.71	1.71
16	23054387	23055072	686	408	11	95.46	4.13	1.68	1.44
16	23457961	23458678	718	471	11	82.30	3.25	1.55	1.44
16	23514107	23514842	736	486	11	103.24	4.24	1.67	1.44
16	23971848	23972834	987	509	15	99.51	3.88	1.66	1.44
16	24602357	24603053	697	470	11	100.12	4.43	1.68	1.44
16	24885453	24886580	1128	582	23	198.83	6.89	3.21	1.44
16	24930988	24932199	1212	605	24	75.71	2.04	1.48	1.48
16	25030118	25031102	985	381	19	79.41	2.66	1.50	1.44
16	25053796	25054603	808	519	12	94.37	4.13	1.68	1.44
16	27283366	27283962	597	230	13	89.73	3.28	1.63	1.44
16	27477253	27477815	563	239	12	151.75	7.11	2.55	1.44
16	28039526	28040341	816	256	15	98.36	3.88	1.62	1.44
16	30314578	30315703	1126	708	20	58.27	2.37	1.97	1.96
16	30528739	30529655	917	541	28	145.77	4.06	2.50	1.44
16	30577245	30578150	906	431	18	96.45	3.05	1.70	1.44
16	30840802	30842385	1584	567	37	109.38	2.19	1.81	1.44
16	31378598	31379678	1081	451	22	75.54	2.04	1.51	1.48
16	45563628	45564415	788	223	13	57.48	2.49	2.06	2.06
16	46198898	46199650	753	247	11	56.70	2.11	2.14	2.12
16	46648175	46649200	1026	508	12	84.30	5.87	1.61	1.44
16	46957551	46958514	964	368	19	98.86	3.32	1.63	1.44
16	47201543	47202433	891	286	16	137.10	4.31	2.18	1.44
16	47272541	47273613	1073	540	19	160.80	5.74	2.59	1.44
16	48465893	48466813	921	303	38	689.08	18.09	0.00	0.00
16	48824073	48824864	792	238	12	64.28	2.51	1.72	1.71
16	51143273	51144038	766	539	11	57.49	2.54	2.06	2.06
16	52294861	52296151	1291	562	28	158.09	4.15	2.48	1.44
16	52323864	52324594	731	361	12	62.23	2.58	1.74	1.71
16	52362687	52363575	889	636	14	69.88	2.26	1.52	1.48
16	53898192	53898913	722	233	11	53.38	2.26	2.51	2.51
16	55012714	55013485	772	243	11	82.00	2.98	1.57	1.44
16	55201499	55202236	738	503	11	59.59	2.15	1.90	1.89
16	55320673	55322209	1537	862	71	1014.37	16.28	0.00	0.00
16	55522894	55523705	812	433	14	78.62	2.58	1.54	1.44
16	55524515	55526001	1487	1079	27	109.48	2.07	1.82	1.44
16	56326367	56327671	1305	516	68	841.36	12.18	0.00	0.00
16	56840745	56841952	1208	618	18	102.60	5.43	1.71	1.44
16	57221052	57221599	548	253	11	52.51	2.18	2.66	2.66
16	57221625	57222288	664	409	17	124.69	3.60	2.11	1.44
16	65343445	65344223	779	227	13	80.19	2.82	1.50	1.44
16	65818190	65818944	755	341	26	159.14	4.02	2.51	1.44
16	66614310	66615253	944	400	17	90.14	3.58	1.65	1.44
16	67764762	67765789	1028	609	15	57.88	2.98	2.03	2.01
16	67851884	67852661	778	234	13	65.00	2.39	1.68	1.68
16	67904612	67905690	1079	435	26	291.50	10.44	2.30	1.44
16	67955832	67956571	740	499	13	112.22	4.15	1.90	1.44
16	68015510	68017220	1711	1365	32	138.12	3.45	2.22	1.44
16	68873929	68874664	736	365	12	124.65	4.52	2.11	1.44
16	68880817	68881566	750	544	11	93.70	3.32	1.65	1.44
16	68938077	68938874	798	225	12	55.26	2.58	2.23	2.23
16	69045435	69046468	1034	322	24	209.80	5.81	2.95	1.44
16	69620025	69621148	1124	614	27	124.56	3.41	2.10	1.44
16	70156516	70157645	1130	535	18	125.22	3.45	2.13	1.44
16	70257970	70259133	1164	481	22	72.95	2.37	1.56	1.48
16	70271921	70273207	1287	702	25	139.87	2.39	2.28	1.44
16	70273768	70274531	764	235	14	113.89	4.26	1.90	1.44
16	70313869	70314643	775	560	12	64.56	2.11	1.71	1.70
16	70399881	70401001	1121	504	20	65.24	2.51	1.67	1.67
16	71500126	71501417	1292	643	41	499.64	10.77	3.03	1.44
16	71607582	71608489	908	312	16	121.68	3.45	2.02	1.44
16	71645835	71646769	935	298	17	160.98	4.08	2.59	1.44
16	71754650	71755326	677	247	11	83.86	3.12	1.60	1.44
16	71975062	71975897	836	531	12	83.21	4.25	1.58	1.44
16	72274884	72275723	840	463	12	58.06	3.17	2.00	1.99
16	72435020	72435820	801	244	14	79.97	2.91	1.49	1.44
16	72588142	72589383	1242	721	51	564.86	9.84	1.67	1.44
16	73068350	73069090	741	513	11	60.70	2.19	1.79	1.79
16	73197935	73199762	1828	861	196	3100.00	44.40	0.00	0.00
16	73257880	73259126	1247	576	31	190.33	4.91	3.04	1.44
16	73368260	73368873	614	252	13	160.65	6.56	2.58	1.44
16	73621551	73622264	714	273	11	111.77	5.17	1.88	1.44
16	75783658	75784416	759	239	11	56.11	2.47	2.16	2.16
16	76704504	76705214	711	343	15	140.27	4.40	2.30	1.44
16	76775438	76776623	1186	542	22	116.23	3.88	1.99	1.44
16	76988043	76988961	919	326	17	197.23	6.46	3.16	1.44
16	77575392	77576586	1195	496	43	565.37	14.64	1.68	1.44
16	77781915	77782555	641	311	12	98.93	3.88	1.63	1.44
16	78361669	78362426	758	325	11	70.87	3.41	1.56	1.48
16	79071950	79072596	647	244	11	101.79	5.24	1.68	1.44
16	79438194	79439195	1002	533	17	92.56	3.55	1.65	1.44
16	79441712	79443005	1294	635	29	174.35	4.43	3.01	1.44
16	79481173	79482044	872	443	13	55.19	2.09	2.24	2.24
16	79587843	79588612	770	554	11	55.04	2.82	2.26	2.26
16	79592431	79593211	781	534	13	71.85	2.26	1.51	1.48
16	79829428	79830137	710	466	11	83.81	3.74	1.60	1.44
16	80149931	80150677	747	494	12	75.69	3.49	1.48	1.48
16	80181500	80182742	1243	497	25	160.59	4.20	2.57	1.44
16	80509921	80510615	695	257	11	78.83	3.45	1.52	1.44
16	83323820	83324924	1105	596	20	118.99	3.40	2.00	1.44
16	83466655	83467474	820	508	13	153.17	7.45	2.46	1.44
16	84566050	84567053	1004	392	16	86.62	3.17	1.64	1.44
16	85070207	85070837	631	234	11	85.08	3.79	1.61	1.44
16	85145716	85146662	947	694	19	163.74	4.74	2.65	1.44
16	85257132	85257883	752	513	13	75.34	3.23	1.50	1.48
16	85625895	85626705	811	507	15	142.09	4.59	2.36	1.44
16	86166257	86167235	979	496	14	78.16	3.88	1.52	1.44
16	86462375	86463140	766	473	15	187.74	6.92	3.11	1.44
16	87451319	87452332	1014	397	18	101.68	2.91	1.68	1.44
16	87808062	87808775	714	347	11	82.33	3.69	1.55	1.44
16	87971811	87972632	822	201	12	67.57	2.71	1.61	1.59
16	88082029	88083465	1437	838	24	85.00	2.07	1.60	1.44
17	259300	260125	826	246	12	59.40	2.11	1.95	1.93
17	631644	632840	1197	674	20	126.32	5.04	2.07	1.44
17	846403	847471	1069	647	21	52.03	2.29	2.78	2.78
17	1285258	1286028	771	237	11	80.00	2.91	1.49	1.44
17	1534380	1535381	1002	586	18	62.17	2.05	1.73	1.71
17	1566214	1568059	1846	1348	41	154.11	2.86	2.49	1.44
17	1861408	1862827	1420	333	25	122.85	2.68	2.05	1.44
17	2836813	2837428	616	362	11	85.30	4.12	1.62	1.44
17	2898476	2899557	1082	643	19	103.93	2.58	1.69	1.44
17	3841341	3842085	745	529	11	94.28	3.32	1.67	1.44
17	4113882	4114742	861	237	15	55.10	2.66	2.26	2.26
17	4553741	4554710	970	457	19	210.66	6.56	2.96	1.44
17	4580672	4581500	829	252	13	53.24	2.21	2.52	2.52
17	4645889	4647172	1284	543	25	127.37	2.49	2.10	1.44
17	4810812	4811936	1125	627	25	164.23	3.58	2.68	1.44
17	5262820	5263565	746	501	11	61.65	2.61	1.72	1.71
17	5332110	5332835	726	475	11	52.98	2.26	2.58	2.58
17	6233805	6234632	828	245	13	93.74	4.31	1.65	1.44
17	6329558	6330196	639	394	12	101.33	4.40	1.66	1.44
17	6854192	6855401	1210	566	19	113.38	4.26	1.88	1.44
17	6856935	6857694	760	504	11	69.78	3.37	1.52	1.48
17	6889375	6890441	1067	470	23	85.45	2.24	1.59	1.44
17	7064306	7065077	772	211	11	54.85	2.11	2.35	2.35
17	7085805	7087597	1793	1092	74	589.74	6.32	1.77	1.44
17	7095891	7097141	1251	582	26	75.56	2.58	1.48	1.48
17	7701141	7702585	1445	498	29	111.29	2.69	1.87	1.44
17	7730954	7731690	737	383	13	75.58	2.86	1.48	1.48
17	7759201	7760024	824	497	13	104.86	3.83	1.72	1.44
17	8092714	8094035	1322	646	32	126.73	4.26	2.08	1.44
17	8951379	8952002	624	374	16	122.58	3.88	2.04	1.44
17	11914124	11915247	1124	645	23	163.69	5.99	2.65	1.44
17	12570072	12570943	872	326	14	71.71	2.58	1.51	1.48
17	13594708	13595456	749	233	11	64.36	3.49	1.72	1.71
17	13785533	13786338	806	467	13	104.62	3.74	1.71	1.44
17	15764588	15765418	831	311	16	50.51	2.04	3.11	3.10
17	16026799	16027568	770	525	11	62.23	3.10	1.74	1.71
17	16094674	16095565	892	407	13	86.43	3.45	1.63	1.44
17	16140961	16141929	969	350	20	63.30	2.52	1.73	1.71
17	16282150	16283463	1314	251	29	154.01	3.06	2.48	1.44
17	16910279	16911623	1345	630	24	85.23	2.91	1.62	1.44
17	17252041	17252855	815	420	16	137.89	4.84	2.21	1.44
17	17320572	17321620	1049	624	18	108.49	4.58	1.77	1.44
17	17779772	17780470	699	390	12	65.89	2.58	1.61	1.61
17	17816040	17817313	1274	632	27	125.20	4.84	2.13	1.44
17	19220888	19221653	766	249	11	66.62	2.86	1.62	1.60
17	20887795	20888542	748	257	11	82.52	3.39	1.56	1.44
17	20970172	20971166	995	323	17	84.01	2.39	1.60	1.44
17	21057642	21058447	806	558	14	99.04	3.92	1.64	1.44
17	21944105	21945235	1131	745	53	85.45	3.22	1.59	1.44
17	23391858	23393176	1319	732	32	317.96	7.84	2.12	1.44
17	23707280	23707922	643	217	11	68.87	2.82	1.50	1.48
17	23997453	23998465	1013	696	16	69.30	2.11	1.49	1.48
17	24070411	24071831	1421	582	36	103.55	2.33	1.68	1.44
17	24162769	24163327	559	250	12	93.03	3.88	1.67	1.44
17	24740850	24741756	907	497	17	86.15	2.77	1.62	1.44
17	25463830	25465532	1703	764	119	1771.49	22.15	0.00	0.00
17	25600940	25601654	715	284	12	76.08	2.98	1.44	1.44
17	26156974	26157727	754	525	11	92.01	4.91	1.68	1.44
17	26793055	26793824	770	569	13	127.34	4.98	2.10	1.44
17	26901319	26902203	885	229	16	74.27	2.49	1.52	1.48
17	27701107	27702984	1878	1555	35	138.23	2.01	2.23	1.44
17	27719998	27720764	767	517	11	72.61	3.08	1.55	1.48
17	27802780	27803762	983	444	18	159.49	5.74	2.53	1.44
17	28167702	28168565	864	518	13	78.47	2.30	1.53	1.44
17	28209491	28210222	732	499	11	55.50	2.02	2.23	2.22
17	28279621	28280418	798	553	12	51.92	2.47	2.79	2.78
17	30337542	30338264	723	408	11	62.59	3.29	1.74	1.71
17	30918680	30920014	1335	884	24	88.78	2.22	1.69	1.44
17	30929104	30930438	1335	780	26	80.73	2.45	1.51	1.44
17	30937650	30939063	1414	779	34	106.17	2.70	1.76	1.44
17	31159969	31160899	931	444	15	94.36	3.10	1.67	1.44
17	32031338	32032193	856	428	14	52.07	2.30	2.79	2.78
17	32762931	32763706	776	540	13	163.86	6.20	2.66	1.44
17	32816379	32817445	1067	428	15	103.94	4.36	1.69	1.44
17	33824428	33825808	1381	471	22	105.43	2.58	1.73	1.44
17	34140186	34140932	747	243	11	64.57	3.10	1.71	1.70
17	34160778	34161860	1083	391	20	93.57	2.77	1.64	1.44
17	34234711	34235581	871	441	46	392.40	5.06	2.17	1.44
17	34262162	34264038	1877	1534	42	77.44	2.01	1.49	1.44
17	34281038	34281670	633	249	12	50.96	2.42	2.95	2.95
17	34870232	34871731	1500	824	330	3100.00	50.97	0.00	0.00
17	34873428	34874137	710	211	12	89.52	3.01	1.62	1.44
17	35336811	35338036	1226	627	31	179.75	4.36	3.00	1.44
17	35534023	35534847	825	324	15	53.49	2.05	2.48	2.48
17	35585814	35586808	995	432	16	78.17	2.91	1.52	1.44
17	35827234	35828250	1017	593	26	144.76	4.56	2.46	1.44
17	36312770	36313790	1021	534	18	81.93	2.49	1.57	1.44
17	36313944	36315079	1136	500	17	80.90	3.31	1.52	1.44
17	36319320	36320034	715	437	12	71.28	2.82	1.58	1.48
17	37099296	37100368	1073	548	18	84.83	2.98	1.60	1.44
17	37196493	37197301	809	253	13	66.00	2.51	1.61	1.61
17	37599585	37600505	921	459	19	85.45	3.33	1.59	1.44
17	37680689	37681479	791	252	12	70.79	3.10	1.56	1.48
17	37862794	37863559	766	248	11	72.72	2.64	1.55	1.48
17	38237516	38239437	1922	1209	48	166.47	2.47	2.74	1.44
17	38402980	38404814	1835	840	277	3100.00	43.25	0.00	0.00
17	38581063	38582808	1746	895	36	293.65	3.71	2.32	1.44
17	38802294	38803223	930	379	16	56.00	2.18	2.17	2.17
17	38870476	38871427	952	406	24	297.20	9.97	2.35	1.44
17	38977019	38977904	886	649	14	62.75	2.09	1.74	1.71
17	39499974	39500730	757	538	11	56.30	2.47	2.13	2.13
17	39556730	39557692	963	364	14	62.45	2.58	1.73	1.71
17	39869483	39870287	805	350	12	73.67	2.86	1.56	1.48
17	39988983	39990385	1403	796	60	816.23	12.79	0.00	0.00
17	40094808	40095578	771	243	11	121.45	4.65	2.01	1.44
17	40493937	40494765	829	386	19	67.74	2.21	1.56	1.56
17	41635524	41636557	1034	486	15	56.64	2.96	2.13	2.12
17	43083194	43084163	970	387	17	70.84	2.33	1.56	1.48
17	43327599	43329296	1698	813	67	321.80	5.26	2.15	1.44
17	44044360	44045195	836	327	13	73.59	3.17	1.55	1.48
17	44152346	44153181	836	448	12	51.68	2.91	2.78	2.78
17	44241238	44242118	881	247	17	60.80	2.13	1.79	1.79
17	44306051	44306814	764	232	11	55.62	2.11	2.21	2.21
17	44624800	44625716	917	438	13	73.85	3.10	1.56	1.48
17	44846818	44847986	1169	556	23	54.62	2.29	2.36	2.35
17	45080337	45081095	759	512	11	56.11	2.47	2.16	2.16
17	45196527	45197314	788	256	12	50.10	2.39	3.16	3.16
17	45487394	45488312	919	248	19	126.19	3.88	2.07	1.44
17	45884393	45885602	1210	607	21	67.60	2.05	1.58	1.58
17	46125095	46127354	2260	1636	46	146.17	3.06	2.51	1.44
17	46300092	46301185	1094	526	19	102.48	3.55	1.70	1.44
17	46445391	46446409	1019	509	15	84.70	3.88	1.59	1.44
17	46553275	46554384	1110	496	19	58.80	2.05	1.95	1.93
17	48557731	48558483	753	516	11	63.95	2.33	1.73	1.71
17	50825217	50825995	779	437	13	102.13	3.52	1.69	1.44
17	50833457	50834879	1423	566	44	258.12	5.30	3.43	1.44
17	51167983	51168780	798	257	14	107.95	2.95	1.76	1.44
17	52666415	52667255	841	460	14	93.53	3.88	1.64	1.44
17	52683966	52684705	740	221	12	68.38	2.47	1.51	1.50
17	52837162	52839920	2759	577	80	561.32	8.79	1.65	1.44
17	52840170	52841957	1788	1282	39	147.71	2.10	2.55	1.44
17	52844635	52845622	988	436	38	289.10	5.10	3.04	1.44
17	52847255	52848296	1042	574	19	87.15	2.46	1.62	1.44
17	52857992	52859458	1467	512	34	265.90	3.81	2.94	1.44
17	53415754	53416518	765	508	11	55.52	2.11	2.23	2.22
17	53819887	53821093	1207	506	25	73.47	2.40	1.55	1.48
17	53860011	53860815	805	561	12	51.92	2.50	2.79	2.78
17	53950070	53951034	965	386	23	85.50	2.21	1.59	1.44
17	54584810	54585376	567	278	11	59.90	2.21	1.87	1.86
17	54586690	54588212	1523	739	47	411.25	7.16	2.33	1.44
17	55128464	55129426	963	490	16	81.68	2.58	1.55	1.44
17	55186453	55187339	887	546	15	72.04	2.68	1.52	1.48
17	55218206	55219866	1661	1020	38	149.71	2.45	2.63	1.44
17	55260180	55260994	815	214	12	59.03	2.42	1.94	1.93
