# This file is generated by MACS version 1.4.0rc2 20110214
# ARGUMENTS LIST:
# name = LoVo_GATA4
# format = BAM
# ChIP-seq file = /wrk2/martin/aligned/merged//LoVo_GATA4_Rabbit.bam
# control file = /wrk2/martin/aligned/merged/LoVo_IgG_Rabbit.bam
# effective genome size = 2.75e+09
# band width = 300
# model fold = 2,6
# pvalue cutoff = 1.00e-05
# Small dataset will be scaled towards larger dataset.
# Range for calculating regional lambda is: 1000 bps and 10000 bps

# tag size is determined as 36 bps
# total tags in treatment: 12737607
# tags after filtering in treatment: 12425797
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.02
# total tags in control: 25659069
# tags after filtering in control: 22736096
# maximum duplicate tags at the same position in control = 1
# Redundant rate in control: 0.11
# d = 200
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
15	40471846	40472633	788	453	21	60.80	2.46	0.63	0.62
15	40570222	40571369	1148	476	26	100.12	3.93	0.11	0.11
15	40602754	40603351	598	256	11	52.34	2.73	1.77	1.77
15	40626897	40627777	881	409	18	54.74	3.00	1.27	1.27
15	40654291	40655239	949	438	23	133.96	4.55	0.07	0.05
15	40758231	40759005	775	433	15	79.98	5.10	0.18	0.18
15	40769326	40769887	562	382	12	55.96	2.50	1.16	1.15
15	40816060	40816645	586	187	11	56.07	3.30	1.15	1.15
15	41006165	41006648	484	185	11	58.37	3.63	0.91	0.91
15	41019306	41019923	618	449	15	82.13	3.33	0.17	0.17
15	41121291	41121815	525	165	11	55.15	2.92	1.25	1.25
15	41264369	41266066	1698	438	43	93.82	3.07	0.16	0.16
15	41409390	41410546	1157	558	33	87.83	2.50	0.20	0.17
15	41597134	41597683	550	197	12	56.86	3.31	1.08	1.08
15	41825532	41826328	797	397	17	110.47	5.00	0.09	0.09
15	41856254	41857267	1014	481	27	101.39	2.98	0.11	0.11
15	41903682	41904811	1130	568	30	57.69	2.29	1.04	1.04
15	41906360	41906948	589	187	13	73.66	4.76	0.25	0.24
15	41924742	41925325	584	328	11	53.87	3.18	1.49	1.49
15	42274300	42275429	1130	574	109	1418.91	32.50	0.00	0.00
15	42527250	42527825	576	381	13	65.06	3.75	0.40	0.39
15	42615681	42616820	1140	537	29	144.38	3.46	0.09	0.05
15	42742594	42743672	1079	700	26	90.23	3.12	0.18	0.17
15	43101676	43102291	616	432	12	75.73	4.22	0.26	0.24
15	43197129	43197611	483	302	11	66.65	3.64	0.35	0.34
15	43244754	43245787	1034	770	22	93.40	3.18	0.16	0.16
15	43265689	43266742	1054	692	23	97.90	3.10	0.18	0.16
15	43358464	43359179	716	314	28	80.56	2.39	0.19	0.18
15	43364872	43365512	641	283	13	57.12	3.33	1.07	1.06
15	43385582	43386010	429	185	15	78.49	3.61	0.20	0.20
15	43424363	43424833	471	280	12	80.41	4.90	0.18	0.18
15	43455686	43456631	946	424	19	70.32	3.08	0.26	0.26
15	43481375	43482260	886	364	29	70.54	3.33	0.26	0.26
15	43514573	43515372	800	331	23	56.94	2.50	1.09	1.08
15	43589927	43590998	1072	525	33	116.30	4.00	0.05	0.05
15	43600845	43601875	1031	607	25	95.76	3.33	0.17	0.16
15	43698271	43698885	615	424	13	64.10	3.07	0.42	0.41
15	45743970	45744363	394	197	11	80.11	5.00	0.18	0.18
15	45787564	45788721	1158	696	32	67.55	2.50	0.29	0.29
15	45796624	45797138	515	271	11	61.02	3.57	0.61	0.60
15	46409187	46410218	1032	545	34	100.29	4.38	0.11	0.11
15	46410419	46412048	1630	462	39	152.82	4.20	0.10	0.05
15	46970108	46970621	514	345	12	62.13	2.92	0.48	0.48
15	47029881	47030496	616	369	14	58.59	3.57	0.89	0.89
15	47699824	47700744	921	685	37	107.71	3.45	0.13	0.11
15	47820924	47821566	643	404	14	50.15	2.33	2.40	2.40
15	47923651	47924440	790	386	22	70.40	2.75	0.26	0.26
15	48644863	48645459	597	182	12	53.44	3.41	1.53	1.53
15	48865778	48866603	826	368	16	59.78	4.23	0.73	0.73
15	48870375	48871548	1174	658	32	60.14	2.40	0.69	0.69
15	48895305	48896296	992	476	28	54.28	2.69	1.34	1.34
15	48987851	48988453	603	351	12	57.71	3.21	1.03	1.03
15	49126343	49127243	901	404	22	73.90	3.82	0.25	0.24
15	49207665	49208461	797	428	20	103.00	3.97	0.12	0.11
15	49208930	49209587	658	179	15	52.39	2.19	1.75	1.75
15	49262314	49263295	982	456	41	240.38	7.50	0.24	0.05
15	49263619	49264878	1260	624	61	402.16	9.44	0.00	0.00
15	49319290	49319993	704	317	20	76.63	3.89	0.23	0.23
15	49345414	49346153	740	338	15	50.91	3.10	2.15	2.15
15	49445622	49447486	1865	1319	50	123.22	3.57	0.06	0.05
15	49703003	49703652	650	253	33	160.07	4.23	0.11	0.05
15	49816266	49816943	678	427	15	56.74	2.72	1.08	1.08
15	49948235	49949439	1205	410	30	60.56	2.05	0.63	0.62
15	50098220	50098832	613	166	12	50.16	2.50	2.39	2.39
15	50098912	50099560	649	231	15	76.99	3.31	0.23	0.23
15	50116631	50117165	535	183	11	56.70	3.04	1.11	1.10
15	50259146	50260065	920	516	31	213.68	6.50	0.19	0.05
15	50869339	50869933	595	400	11	55.69	2.86	1.16	1.16
15	52182078	52182683	606	315	13	60.63	3.72	0.63	0.62
15	53369250	53369938	689	492	15	59.39	2.50	0.75	0.75
15	53578448	53579110	663	249	13	54.68	2.92	1.27	1.27
15	53773980	53774780	801	462	24	51.87	2.69	1.92	1.92
15	54156253	54156790	538	243	12	61.31	3.88	0.61	0.60
15	54816131	54817069	939	506	25	50.19	2.92	2.38	2.38
15	54966216	54967647	1432	583	46	116.86	2.60	0.05	0.05
15	54997685	54998503	819	514	21	92.41	3.40	0.19	0.17
15	55161203	55162394	1192	908	33	54.06	2.59	1.42	1.42
15	55386915	55387520	606	352	13	53.76	3.01	1.52	1.52
15	55402935	55403953	1019	483	32	233.80	10.65	0.23	0.05
15	55482474	55483130	657	236	12	52.54	3.70	1.74	1.74
15	55670444	55671902	1459	500	34	110.45	2.81	0.09	0.09
15	55686916	55687647	732	318	16	54.06	3.50	1.42	1.42
15	55689428	55690358	931	498	24	76.38	3.33	0.27	0.24
15	55785784	55786724	941	412	22	57.07	2.63	1.08	1.08
15	56059192	56059885	694	216	14	62.64	2.97	0.49	0.48
15	56118012	56118824	813	302	47	254.89	7.88	0.26	0.05
15	56535419	56536046	628	173	16	65.58	2.50	0.39	0.38
15	56538352	56539886	1535	1217	38	82.36	2.14	0.17	0.17
15	56609334	56610202	869	492	18	51.94	2.23	1.90	1.90
15	56850735	56851927	1193	916	28	52.24	2.73	1.81	1.81
15	57012698	57013735	1038	232	23	76.93	2.58	0.23	0.23
15	57059525	57060172	648	186	14	70.25	3.48	0.26	0.26
15	57066376	57067483	1108	404	26	105.15	2.50	0.12	0.11
15	57335231	57336228	998	441	30	86.40	3.64	0.19	0.17
15	57451899	57452920	1022	489	29	72.90	3.26	0.24	0.24
15	57619802	57620812	1011	548	42	168.97	5.63	0.12	0.05
15	57628448	57629863	1416	344	39	67.22	2.12	0.31	0.31
15	57633226	57634130	905	453	31	101.68	4.09	0.12	0.11
15	57663912	57664673	762	285	18	54.95	2.89	1.27	1.27
15	57768600	57769204	605	247	16	80.61	3.19	0.19	0.18
15	57965244	57965999	756	375	14	57.29	3.88	1.07	1.06
15	58076245	58076945	701	327	15	64.75	3.49	0.39	0.39
15	58081263	58081786	524	298	11	52.10	2.78	1.87	1.87
15	58399745	58400675	931	442	21	61.92	2.65	0.55	0.55
15	58879332	58879920	589	417	12	58.08	2.70	0.94	0.94
15	58921016	58921536	521	173	11	58.37	3.04	0.91	0.91
15	60139335	60140676	1342	898	35	103.57	3.16	0.12	0.11
15	60146117	60146821	705	274	16	55.61	2.81	1.16	1.16
15	60214569	60216011	1443	665	50	51.11	2.05	2.13	2.12
15	60303917	60304531	615	419	13	54.33	3.46	1.33	1.33
15	60498853	60499351	499	302	11	61.96	3.51	0.53	0.53
15	60642840	60643568	729	218	19	51.26	2.67	2.09	2.09
15	61038824	61039395	572	375	11	55.83	4.13	1.15	1.15
15	61116585	61117106	522	290	11	55.52	3.33	1.22	1.22
15	61126949	61128318	1370	754	43	137.90	3.07	0.08	0.05
15	61153150	61153668	519	199	13	61.31	3.57	0.61	0.60
15	61200388	61201574	1187	679	28	70.98	2.37	0.25	0.25
15	61289723	61290796	1074	402	31	51.03	2.50	2.13	2.13
15	61433756	61434714	959	468	20	62.74	3.97	0.49	0.48
15	61460646	61461510	865	496	20	67.34	3.75	0.31	0.31
15	61486283	61487604	1322	829	35	51.69	2.41	1.98	1.98
15	61520732	61521439	708	448	14	77.93	3.65	0.20	0.20
15	61528649	61529527	879	428	19	95.91	4.09	0.17	0.16
15	61552946	61554447	1502	670	69	216.65	3.39	0.20	0.05
15	61575776	61576833	1058	632	25	62.84	2.63	0.47	0.47
15	61679706	61681342	1637	538	48	237.97	5.24	0.24	0.05
15	61912836	61913731	896	428	24	82.04	3.36	0.17	0.17
15	61934113	61934709	597	234	11	56.10	3.37	1.15	1.15
15	61986756	61987512	757	371	15	67.24	3.45	0.31	0.31
15	62024235	62024988	754	472	17	58.58	2.81	0.89	0.89
15	62098696	62099544	849	455	31	68.25	3.39	0.28	0.28
15	62146646	62147359	714	297	15	56.50	3.21	1.13	1.12
15	62241802	62243064	1263	534	42	202.29	4.49	0.18	0.05
15	62328797	62329665	869	496	30	62.71	3.17	0.49	0.48
15	62435240	62436087	848	213	32	171.43	3.96	0.12	0.05
15	62540401	62541001	601	365	14	54.68	2.98	1.27	1.27
15	62767943	62768449	507	290	12	59.13	3.54	0.77	0.77
15	63068906	63069902	997	479	28	169.43	5.83	0.12	0.05
15	63129518	63130114	597	194	12	53.59	2.99	1.53	1.53
15	63136404	63137260	857	355	20	53.03	2.95	1.57	1.57
15	63263813	63265217	1405	692	31	94.40	2.87	0.16	0.16
15	63414481	63415019	539	341	11	73.86	4.49	0.25	0.24
15	63422524	63423335	812	450	22	73.08	3.16	0.24	0.24
15	63492361	63493077	717	519	16	72.35	3.08	0.24	0.24
15	63501306	63501901	596	180	11	58.82	3.00	0.88	0.88
15	63535862	63536459	598	401	12	53.44	4.27	1.54	1.53
15	63596465	63597595	1131	663	30	57.58	2.08	1.04	1.04
15	63609548	63610105	558	375	14	75.08	3.57	0.26	0.24
15	63845698	63846293	596	190	11	50.27	2.63	2.33	2.33
15	63871259	63872032	774	485	17	68.40	3.93	0.27	0.27
15	63911874	63912609	736	286	32	92.07	3.44	0.19	0.17
15	64331587	64332258	672	320	14	69.43	3.57	0.26	0.26
15	64465751	64466372	622	427	14	68.10	4.07	0.28	0.28
15	64643752	64644290	539	332	11	65.66	4.00	0.39	0.38
15	64779674	64782131	2458	2008	73	267.98	4.44	0.28	0.05
15	64785541	64786277	737	542	17	67.00	3.02	0.34	0.34
15	64834115	64834721	607	413	13	50.03	2.50	2.42	2.42
15	64852994	64854237	1244	471	36	103.45	2.86	0.12	0.11
15	64922119	64923249	1131	676	28	70.59	2.75	0.26	0.26
15	64930325	64931169	845	463	20	103.50	5.49	0.12	0.11
15	65002230	65003495	1266	774	29	77.15	2.50	0.23	0.23
15	65011074	65012592	1519	447	38	51.29	2.12	2.07	2.07
15	65056615	65057250	636	232	12	53.48	3.18	1.53	1.53
15	65144495	65145338	844	592	23	77.32	2.63	0.23	0.23
15	65227385	65228382	998	454	33	90.99	4.20	0.18	0.17
15	65333657	65334693	1037	558	32	83.58	3.33	0.18	0.17
15	65881360	65881952	593	193	12	50.18	3.23	2.38	2.38
15	65994246	65995702	1457	932	40	82.06	3.12	0.17	0.17
15	66072078	66072764	687	503	14	61.46	3.31	0.61	0.60
15	66101698	66102268	571	377	11	54.17	3.57	1.38	1.38
15	66133143	66134551	1409	509	30	93.05	3.36	0.16	0.16
15	66284182	66285295	1114	625	26	58.12	2.25	0.94	0.94
15	66308719	66309377	659	198	13	53.93	2.87	1.45	1.45
15	66356435	66357611	1177	730	30	102.20	3.27	0.12	0.11
15	66379540	66380286	747	329	23	69.24	2.83	0.26	0.26
15	66406665	66407471	807	434	15	61.15	3.85	0.61	0.60
15	66484928	66485448	521	250	11	50.96	3.10	2.14	2.14
15	66549838	66550520	683	271	14	56.35	2.69	1.13	1.13
15	66564839	66565692	854	497	20	91.32	3.08	0.18	0.17
15	66657136	66657731	596	257	16	97.84	4.17	0.18	0.16
15	66681868	66682442	575	192	11	58.37	3.83	0.91	0.91
15	66753168	66753776	609	394	16	104.48	5.00	0.12	0.11
15	66772640	66773325	686	275	15	65.93	3.08	0.34	0.34
15	66810576	66811550	975	501	39	170.90	4.77	0.12	0.05
15	66886961	66887763	803	297	17	64.98	2.50	0.40	0.39
15	66893811	66894609	799	612	21	107.62	3.01	0.13	0.11
15	66897573	66898565	993	683	22	94.27	3.46	0.16	0.16
15	66899028	66900844	1817	1404	39	156.67	3.97	0.10	0.05
15	67153579	67154568	990	430	26	60.76	2.73	0.63	0.62
15	67402452	67402976	525	262	11	56.25	2.97	1.14	1.14
15	67531840	67532594	755	368	17	53.67	2.66	1.53	1.52
15	67633200	67634636	1437	564	68	126.18	3.10	0.06	0.05
15	67656184	67656685	502	185	11	52.85	3.08	1.63	1.63
15	67671107	67672069	963	358	68	377.49	7.26	0.00	0.00
15	67673481	67674793	1313	620	120	777.05	7.50	0.00	0.00
15	67707828	67708771	944	478	19	73.71	3.17	0.25	0.24
15	67726049	67726647	599	167	11	50.51	2.65	2.27	2.27
15	67748208	67748751	544	194	11	57.95	3.15	0.97	0.97
15	67907540	67908084	545	195	15	78.29	3.52	0.20	0.20
15	68066784	68067744	961	622	29	118.62	3.61	0.05	0.05
15	68075921	68077478	1558	536	52	313.11	9.78	0.00	0.00
15	68102217	68104023	1807	1404	61	141.49	3.33	0.08	0.05
15	68169157	68170524	1368	512	34	120.78	2.80	0.06	0.05
15	68171105	68172405	1301	362	41	235.77	7.59	0.23	0.05
15	68172449	68173830	1382	670	70	415.00	7.86	0.00	0.00
15	68176794	68178505	1712	435	37	135.15	3.33	0.07	0.05
15	68178744	68179696	953	411	76	495.77	10.83	0.00	0.00
15	68403336	68404026	691	396	13	56.67	4.02	1.11	1.10
15	68517547	68518102	556	371	11	54.75	3.07	1.28	1.27
15	68573350	68574561	1212	354	27	51.58	2.42	2.03	2.03
15	68605187	68606455	1269	976	31	54.71	2.61	1.27	1.27
15	68841570	68842226	657	332	16	50.52	3.01	2.26	2.26
15	68842621	68843226	606	198	15	75.35	3.41	0.26	0.24
15	68891339	68891963	625	323	14	52.25	2.67	1.81	1.81
15	68892037	68892938	902	380	20	51.66	3.33	1.99	1.99
15	69157761	69160278	2518	865	89	141.95	2.73	0.08	0.05
15	69193443	69195148	1706	1151	46	146.59	3.26	0.09	0.05
15	69278464	69279403	940	415	21	55.17	2.50	1.25	1.25
15	69358121	69358973	853	635	27	65.75	2.88	0.36	0.36
15	69407595	69409702	2108	474	69	202.59	4.13	0.18	0.05
15	69416436	69417300	865	432	21	52.99	3.25	1.63	1.63
15	69435869	69437550	1682	1041	49	53.80	2.50	1.52	1.52
15	69591633	69592235	603	193	28	151.61	3.86	0.10	0.05
15	69759343	69759976	634	260	14	54.76	3.85	1.28	1.27
15	69770874	69771740	867	378	23	87.63	4.12	0.20	0.17
15	70220926	70221804	879	333	30	113.07	5.24	0.10	0.09
15	70309411	70311119	1709	1147	45	170.42	3.75	0.12	0.05
15	70317814	70318578	765	364	15	54.49	3.36	1.30	1.30
15	70351945	70352634	690	366	16	74.48	3.79	0.25	0.24
15	70552886	70554132	1247	509	34	76.71	2.39	0.23	0.23
15	70862637	70864493	1857	526	45	165.63	3.52	0.12	0.05
15	70909864	70910577	714	395	16	60.01	2.67	0.71	0.71
15	71090043	71090714	672	331	14	66.58	3.45	0.35	0.34
15	71131126	71131802	677	414	15	62.03	2.54	0.52	0.52
15	71393349	71393950	602	344	12	59.76	3.30	0.73	0.73
15	71449511	71450058	548	190	11	87.15	5.48	0.19	0.17
15	71712167	71713256	1090	778	27	61.88	2.38	0.55	0.55
15	71715660	71716480	821	395	22	51.53	3.04	2.03	2.03
15	71733978	71734474	497	310	15	81.66	4.00	0.19	0.18
15	71763065	71763627	563	255	14	55.25	2.81	1.25	1.25
15	71764317	71765388	1072	907	22	102.98	2.87	0.12	0.11
15	71778112	71778707	596	400	11	54.35	3.74	1.33	1.33
15	71855410	71855996	587	195	12	51.38	3.25	2.07	2.06
15	71910111	71910696	586	194	11	51.91	3.10	1.90	1.90
15	71966373	71966894	522	179	11	50.35	2.69	2.31	2.31
15	72010766	72011360	595	246	11	52.66	2.73	1.69	1.69
15	72064248	72065159	912	442	19	118.70	6.32	0.05	0.05
15	72071411	72072055	645	294	17	89.94	3.70	0.18	0.17
15	72119376	72119951	576	379	11	53.60	4.02	1.53	1.53
15	72179232	72179814	583	387	13	110.05	5.83	0.09	0.09
15	72215342	72216090	749	415	18	112.27	6.50	0.10	0.09
15	72270170	72270760	591	405	11	53.10	3.18	1.58	1.57
15	72277689	72278281	593	323	13	75.41	4.41	0.26	0.24
15	72495499	72496063	565	197	11	50.40	2.50	2.30	2.30
15	72500690	72501265	576	387	11	51.34	3.45	2.06	2.06
15	72506232	72506860	629	362	14	51.77	3.00	1.99	1.98
15	72513144	72513765	622	199	13	66.53	3.67	0.35	0.34
15	72569086	72569697	612	241	13	54.68	2.69	1.27	1.27
15	72647265	72648092	828	440	17	56.01	3.00	1.16	1.15
15	72677385	72678399	1015	683	25	81.40	2.65	0.19	0.18
15	72694659	72695533	875	440	19	90.54	3.88	0.18	0.17
15	72705241	72706019	779	438	17	55.70	2.19	1.16	1.16
15	72838148	72838860	713	324	12	94.60	8.02	0.17	0.16
15	72895970	72897104	1135	404	27	135.55	4.17	0.07	0.05
15	72897993	72898945	953	482	24	73.57	2.78	0.25	0.24
15	72917635	72918320	686	267	13	54.67	3.45	1.27	1.27
15	72921942	72923421	1480	1041	34	88.28	2.78	0.20	0.17
15	72952086	72953489	1404	489	34	141.85	4.29	0.08	0.05
15	72970297	72971016	720	265	18	51.71	2.89	1.99	1.98
15	73035971	73037133	1163	655	32	185.48	4.17	0.15	0.05
15	73123396	73124222	827	526	17	87.34	3.70	0.20	0.17
15	73169423	73169965	543	357	11	65.15	3.50	0.40	0.39
15	73224415	73225064	650	220	13	83.66	4.17	0.18	0.17
15	73260125	73260741	617	332	20	165.01	7.50	0.11	0.05
15	73291272	73291856	585	195	11	53.18	3.15	1.57	1.57
15	73293849	73294719	871	367	18	85.71	3.64	0.19	0.17
15	73426381	73427567	1187	633	30	143.05	3.08	0.08	0.05
15	73430294	73430847	554	194	13	56.52	3.21	1.13	1.12
15	73446877	73448519	1643	506	61	138.66	2.33	0.08	0.05
15	73532885	73534377	1493	968	39	176.66	3.21	0.13	0.05
15	73622444	73623023	580	389	12	59.77	3.64	0.73	0.73
15	73718731	73720171	1441	982	39	58.78	2.22	0.88	0.88
15	73881377	73882123	747	244	17	65.28	3.67	0.38	0.38
15	73982683	73983796	1114	510	31	60.69	2.80	0.63	0.62
15	74240699	74241217	519	331	11	68.29	3.50	0.28	0.28
15	74390358	74391318	961	592	32	151.97	4.62	0.10	0.05
15	74400419	74400962	544	145	12	52.76	2.69	1.67	1.67
15	74415379	74416349	971	509	21	57.63	2.65	1.04	1.04
15	74668247	74668904	658	335	18	59.73	3.16	0.75	0.74
15	74984174	74985274	1101	556	25	93.36	3.50	0.16	0.16
15	75115566	75116263	698	177	15	70.59	2.89	0.26	0.26
15	75146385	75148096	1712	545	96	305.15	4.19	0.00	0.00
15	75148763	75149967	1205	803	48	118.91	4.03	0.06	0.05
15	75240241	75241176	936	485	33	51.78	2.43	1.99	1.98
15	75526132	75527062	931	480	42	152.67	3.75	0.10	0.05
15	75621281	75621992	712	290	16	87.08	3.57	0.19	0.17
15	75622550	75623402	853	306	24	80.45	2.63	0.19	0.18
15	75655838	75656406	569	353	11	55.57	3.18	1.17	1.17
15	75657074	75657639	566	376	11	54.16	3.54	1.38	1.38
15	75686147	75686695	549	371	11	53.33	2.97	1.55	1.55
15	75694721	75695310	590	198	11	57.52	3.88	1.05	1.05
15	75712423	75713553	1131	636	35	182.35	5.67	0.14	0.05
15	75715158	75715704	547	363	12	56.12	2.85	1.15	1.15
15	75854023	75854567	545	289	12	76.38	4.30	0.27	0.24
15	75858053	75858588	536	229	11	57.16	2.63	1.07	1.06
15	75888295	75888811	517	186	12	61.72	2.92	0.57	0.57
15	75957813	75958406	594	412	11	59.04	3.50	0.81	0.81
15	75977600	75978186	587	325	11	87.16	5.87	0.19	0.17
15	76173301	76173976	676	405	15	91.62	5.05	0.18	0.17
15	76210868	76211461	594	414	13	76.06	3.96	0.27	0.24
15	76228330	76228981	652	407	14	58.16	3.01	0.94	0.94
15	76229132	76230033	902	434	21	65.22	3.24	0.40	0.39
15	76273543	76274263	721	277	15	78.57	4.21	0.20	0.20
15	76327003	76327688	686	388	13	57.20	3.57	1.07	1.06
15	76338228	76338826	599	167	13	62.11	2.92	0.49	0.49
15	76344098	76344841	744	281	17	86.54	4.13	0.19	0.17
15	76378450	76379466	1017	509	32	134.42	3.33	0.07	0.05
15	76410902	76411650	749	219	18	92.25	3.33	0.19	0.17
15	76619182	76620173	992	485	25	126.97	5.60	0.06	0.05
15	76644516	76645356	841	507	18	58.91	3.00	0.86	0.86
15	76718028	76718560	533	345	11	66.43	3.50	0.35	0.34
15	76753067	76753588	522	325	11	61.33	4.09	0.61	0.60
15	76806293	76806904	612	190	12	124.81	8.86	0.06	0.05
15	76891342	76892108	767	365	17	93.20	4.09	0.16	0.16
15	77023948	77024879	932	540	21	101.31	4.17	0.11	0.11
15	77059033	77059660	628	345	14	76.56	4.09	0.23	0.23
15	77096763	77097628	866	402	17	80.86	4.09	0.19	0.18
15	77105706	77106246	541	281	12	60.92	3.02	0.62	0.62
15	77107447	77108126	680	484	14	51.11	2.50	2.13	2.12
15	77111114	77111732	619	199	13	60.29	3.36	0.66	0.66
15	77121653	77122233	581	393	13	53.11	2.50	1.58	1.57
15	77258103	77259172	1070	540	29	56.22	2.40	1.14	1.14
15	77332693	77333396	704	355	14	61.51	3.39	0.58	0.58
15	77975368	77976725	1358	1102	30	94.61	3.27	0.17	0.16
15	78367571	78368248	678	490	14	61.20	3.25	0.61	0.60
15	80010168	80011155	988	450	26	121.96	5.00	0.06	0.05
15	80125229	80125933	705	420	15	79.75	4.17	0.18	0.18
15	80342393	80343424	1032	550	30	103.50	4.74	0.12	0.11
15	81526684	81527524	841	321	21	132.70	4.81	0.07	0.05
15	82944663	82945519	857	539	24	53.18	2.71	1.57	1.57
15	82975087	82976082	996	517	21	78.75	4.41	0.20	0.20
15	82978065	82978725	661	188	15	55.57	2.94	1.17	1.17
15	83002103	83002892	790	451	18	70.61	3.19	0.26	0.26
15	83212379	83213023	645	242	14	67.15	2.92	0.31	0.31
15	83228561	83229198	638	265	12	56.41	3.33	1.12	1.12
15	83232820	83233416	597	419	12	58.40	3.21	0.91	0.91
15	83255959	83256434	476	298	11	52.90	3.28	1.63	1.63
15	83290499	83291096	598	405	11	55.36	3.33	1.22	1.22
15	83299537	83300288	752	198	20	64.09	3.16	0.42	0.41
15	83313993	83314827	835	554	18	81.12	3.33	0.19	0.18
15	83325356	83326115	760	265	21	93.48	4.46	0.16	0.16
15	83434230	83434915	686	353	14	59.03	3.20	0.82	0.82
15	83634222	83634860	639	458	13	54.29	3.19	1.33	1.33
15	83651878	83652665	788	346	15	53.94	3.44	1.45	1.45
15	83660066	83661400	1335	675	49	78.97	2.71	0.20	0.20
15	83673754	83674536	783	524	18	72.17	2.86	0.24	0.24
15	83679458	83680285	828	546	28	162.91	4.33	0.11	0.05
15	83683559	83684280	722	344	15	73.61	3.54	0.25	0.24
15	83724321	83725269	949	396	21	97.10	3.69	0.17	0.16
15	83797612	83798197	586	194	11	52.49	3.12	1.74	1.74
15	84087749	84088367	619	419	13	59.06	3.72	0.81	0.81
15	84184401	84185266	866	514	23	134.60	5.42	0.07	0.05
15	84187217	84187807	591	214	11	56.77	2.88	1.08	1.08
15	84202902	84203374	473	276	13	63.09	3.67	0.46	0.46
15	84861781	84862297	517	252	11	55.61	3.31	1.16	1.16
15	84916750	84917348	599	270	11	58.37	3.49	0.91	0.91
15	85935666	85936286	621	277	12	66.81	3.76	0.34	0.34
15	86104016	86104686	671	186	14	63.98	2.92	0.41	0.41
15	87002154	87002727	574	379	12	63.76	3.33	0.44	0.44
15	87212677	87213301	625	372	12	59.15	3.88	0.77	0.77
15	87262967	87263538	572	210	11	58.37	3.81	0.91	0.91
15	87323956	87324440	485	194	11	66.37	4.09	0.35	0.34
15	87432137	87433072	936	378	37	168.29	5.00	0.12	0.05
15	87465364	87466305	942	511	31	128.12	4.74	0.07	0.05
15	87539400	87539963	564	231	11	54.39	3.10	1.33	1.33
15	87672226	87673131	906	525	21	86.28	2.86	0.19	0.17
15	87678665	87680223	1559	477	50	72.17	2.19	0.24	0.24
15	87755599	87756228	630	357	13	52.62	2.31	1.72	1.72
15	87919171	87920233	1063	448	30	149.37	4.64	0.09	0.05
15	87986010	87986629	620	323	12	116.92	7.14	0.05	0.05
15	87993487	87994069	583	389	11	60.30	3.00	0.66	0.66
15	88009522	88010132	611	432	12	56.19	3.64	1.14	1.14
15	88014797	88015735	939	435	22	52.08	2.75	1.87	1.87
15	88034434	88035471	1038	528	29	115.42	4.41	0.05	0.05
15	88094964	88095576	613	190	12	59.82	3.37	0.73	0.73
15	88124386	88124991	606	394	13	67.13	3.60	0.31	0.31
15	88237680	88238832	1153	592	35	65.67	2.86	0.37	0.37
15	88446233	88447263	1031	368	24	128.20	3.64	0.07	0.05
15	88468545	88469442	898	386	41	191.49	4.58	0.16	0.05
15	88528099	88529515	1417	969	45	173.52	3.15	0.13	0.05
15	88576150	88576954	805	284	17	59.10	3.02	0.80	0.80
15	88577358	88578667	1310	883	30	106.34	3.06	0.13	0.11
15	88696052	88697196	1145	355	37	183.39	4.38	0.14	0.05
15	88716119	88717054	936	417	26	84.62	3.38	0.18	0.17
15	88732741	88733306	566	303	15	50.74	2.37	2.17	2.17
15	89008600	89009180	581	165	11	54.21	2.73	1.36	1.36
15	89009453	89010042	590	408	11	58.83	2.97	0.87	0.87
15	89200677	89201269	593	398	13	62.86	2.92	0.47	0.47
15	89204742	89205824	1083	194	25	76.09	2.41	0.27	0.24
15	89233395	89233946	552	193	11	56.98	2.70	1.09	1.08
15	89246305	89247056	752	497	17	52.07	2.31	1.87	1.87
15	89247276	89248117	842	385	18	63.52	3.16	0.44	0.44
15	89291653	89292294	642	324	14	74.71	4.09	0.25	0.24
15	89298656	89299933	1278	438	33	124.64	3.44	0.06	0.05
15	89300111	89300707	597	193	11	52.45	3.18	1.75	1.75
15	89338384	89339505	1122	627	38	214.45	6.67	0.20	0.05
15	89467714	89468224	511	180	11	76.89	4.44	0.23	0.23
15	89880816	89881541	726	504	19	69.96	2.94	0.26	0.26
15	90455232	90455750	519	175	11	50.72	3.46	2.19	2.19
15	90928869	90929405	537	367	11	60.03	3.21	0.71	0.71
15	90981556	90982189	634	246	13	51.10	3.41	2.13	2.12
15	90996378	90997271	894	440	18	58.98	3.19	0.83	0.83
15	91048112	91048682	571	216	13	59.72	3.85	0.75	0.74
15	91152501	91154254	1754	1020	55	220.96	4.17	0.21	0.05
15	91226153	91227480	1328	540	53	241.80	6.28	0.25	0.05
15	91374411	91375372	962	630	22	54.81	2.37	1.28	1.27
15	91644823	91645415	593	397	12	52.35	2.92	1.77	1.77
15	93900977	93902239	1263	335	36	100.79	4.29	0.11	0.11
